Dingus Terrortrousers|10:55:56, 11/11/09|<Sagensyg> Napoleon vs Europe was like Google vs Ask Jeeves
Kalen|03:32:00,03/09/01|<Loony_BoB> Meanybum. <Kalenisis> *spanks herself* Bad bum!
Kishi|06:30:00,03/09/01|* Chickencha is reminded of something a kid once said to try and insult him in 4th grade. <Chickencha> He said "Your mom doesn't have a dick!" He was dead serious and trying to insult me, and I just about died laughing. 
angel|08:48:00,03/09/01|<Del_Snizz> Yeah, you have to do some insertin' every now and then.
Agent Proto|22:26:00,05/09/01|<Ashley> I JUST got in her like 5 minutes ago. ^_~
Kishi|01:52:00,08/09/01|<IGN64Skanker> I'll have an anarchy burger. Hold the government.
m4tt|02:56:00,11/09/01|* Ashley tackles Matt and beats him with her virginity.
Sita Atis|14:34:00,12/09/01|* Mikzers can't love Nait anymore.  <Ashi> No! You can't not love Nait.  <Ashi> You have to love Nait. *Forces Mik to love Nait again*.  <Mikzers> No, I ment sexually...  <Ashi> So did I.
Agent Proto|14:57:00,12/09/01|<Nait> Ah, go have fun with this Proto-blow-up-doll I bought... For medical purposes, just for you.  * Nait hands over Proto to Sita.  <Nait> Now, take the blow-up-doll Proto, it's quite heavy for a lot of hot air.  * Sita giggles  * Sita starts blowing proto.
ChibiRinoa|22:36:00,16/09/01|* Seifer doesn't have nuts that big.
Kishi|07:28:00,18/09/01|<BOU> Know any cute chicks that go for nerdy guys and are named Catherine? <Kishi> I killed them all. They're now pickled and spread across many small jars. <BOU> I know that's a joke...I think that's a joke...*hopes that's a joke*
Sakura Yume|06:10:00,20/09/01|<DreamCatcher> you're being surprisingly nice lately  <Del_Snizz> I am? I'll try to stop, I swear.
CloudDragon|00:19:00,21/09/01|<Z_doble_Z> will someone 69 me plz <Hsu-Essay_writing> I think 'Kishi could do the job. <Z_doble_Z> is she hot? 
Seifer|04:07:00,23/09/01|<Sarah> (Seifer wants Sarah's attention? Ooh....) <DreamCatcher> hehe!! <Seifer> It's okay. *patpats* <Sarah> lmao <DreamCatcher> psst Sarah, he likes anything female and moves <DreamCatcher> jk <Sarah> lmao <Seifer> Yes, that's true. * Nimrod hides his dogs from Seifer.
Endless|10:47:00,28/09/01|<Ashi> I just like sucking things.
Mikztsu|23:48:00,30/09/01|*** Master_Vivi has quit IRC (Leaving: You know who you are: I love you. No, not you, Snizz, nor Mik... except when you look at my arse)
Shoeberto|06:33:00,07/10/01|<Alixsar> Take away Spider-Man's belt and what's he got? No pants...but otherwise he's ok.
Squally Leonharty|18:58:00,21/10/01|<Squally_Leonharty> HEEELLOOOOOHOOOO? *** crono_logical is now known as cl_out *** Tovart|eat is now known as Tovart|Away *** Ally has quit IRC (Ping timeout) * Wilko-Away is away: (Auto-Away after 10 mins) [BX-MsgLog On]
Mikztsu|22:57:00,29/10/01|<Del_Snizz> Testicles are kinda like candies.
Kaluriel|15:25:00,04/11/01|<Squally_Leonharty> I'm very busty at the moment
Loony BoB|07:18:00,19/12/01|<Del_Snizz> I once heard that a monster lives in that old house down the street, and it comes out at night, and it scares little kids away from its secret lair where it tortures salesmen and Jehoveh's Witnesses. And then I heard that the monster is three thousand years old and comes from Ancient Egypt, and there's a curse that goes with it that if you ever look into its eyes, you'll turn into some kind of a half-dog, half-igneous rock type creature. And then I heard that there was never a house like that down the street. And I was really freaked out.
Spatvark|21:12:00,20/12/01|<Elephant_Man> goodthing i don't spam no more <Elephant_Man> but i could <Elephant_Man> like this~! <Elephant_Man> googly! <Elephant_Man> bog bog!!! <Elephant_Man> HAHAHAHAHAHA!!!1 *** Elephant_Man has quit IRC (User has been banned from this server) <Tavaryn> Yeah, he COULD spam. He can't now.
Yu Law|07:05:00,24/12/01|<Yu_Law> You know what I mean. The little twisty thing.  <Del_Snizz> I'll twisty your little thing...
bossker|10:53:00,29/12/01|<Wyllius> *shoves Unne up Bossker's rectum* <Bossker> Oh god! Get it out! GET IT OUT! <Wyllius> The fun part is when Unne shakes his head. 
Agent Proto|02:47:00,25/02/02|<Del_Snizz> Back in my day, we didn't pay the coaches anything. That's probably because we didn't have coaches at all. Players didn't need training or "motivation" back then. If we wanted to motivate 'em, we'd release some wild bears to chase them across the fields. Yep, that always got 'em ready for the games. Got rid of the weakest players, too.  <Del_Snizz> And that's how I saved Christmas.
Calliope|05:05:00,05/03/02|<Loony_BoB> I can shave using Kalen's hair.
Doofhull|06:43:00,06/03/02|<m4tt> I kissed the shaft... <m4tt> SUCK SUCK SUCK
Cactuar2000|11:03:00,15/03/02|<Ashi> *Would've enjoyed shaving it for you*
m4tt|07:38:00,03/04/02|<m4tt> Get off me, Laurens.  <Squally_Leonharty> *gets off*
Skye-chan|12:22:00,04/04/02|<TidaRalique> so if I get really hard I'll lose feeling in it for about 5 minutes. 
Loony BoB|21:26:00,13/07/02|<Ally> I need something to do...hm  <Schala> *raises hand* 
MecaKane|14:18:00,19/07/02|<Manager> its called the ff bar <Manager> go to the ff bar  * Manager was kicked by Scottie (stop advertising) <Kane> tee hee <Scottie> Ass. <Andaris> Good job. * Manager has joined #eoff <Manager> hi <Manager> i'm new <Scottie> *dies laughing* <Manager> my brother is also called manager
Loony BoB|19:43:00,22/09/02|<Nait> If alcoholics drink alcohol, do catholics drink cats?
Spaceman Spiff|20:52:00,18/10/02|* Matt turns on Toothless People <Spiff> o_O <Matt> Not that way! 
Halan|03:18:00,23/10/02|<Proto> when I was a kid, I though the ding dong goes in the bum bum. :(
Loony BoB|00:54:00,24/10/02|<Ally> Scott's all like "I wuv you" and "I wanna call you but I'm a freakin pansy so I won't" and crap and he sucks.
Calliope|07:28:00,18/11/02|<Del_Murder> Boys aren't cute <Del_Murder Well, little boys are, but men aren't 
Shoeberto|06:30:00,01/12/02|<Linus|FFX > That's no talking ad! That's my wife@! * Alixsar kills Josh's wife. <Linus|FFX > I don't have a wife. <Gau > Not anymore you don't. 
Loony BoB|22:44:00,20/12/02|*** BOU has quit IRC (Quit: fishing! *hopes not to catch anything* And dammit Umi, I totally can't believe you wouldn't play strip poker with Elyse for money. That's just....wrong.)
Loony BoB|16:38:00,11/10/12|Teek, your eyes are like peas and your drool makes a puddle on the floor like wine
Loony BoB|21:29:00,01/02/03|<Stef> *licks your neck* <Loony_BoB> ...*injured* <Loony_BoB> torturess =o <Stef> Ho ho ho! <Loony_BoB> That too. <Stef> XD <Stef> ...hey, waitasec! =O
Loony BoB|21:29:00,01/02/03|<Bombshell> *Is a light* <Loony_BoB> O_o; <DanieLoony> *click?* <Bombshell> *Turned on* 
Logan|18:43:00,02/02/03|<Cloud_no9> do why know why you might be late? <Logan> Nope. And I'm not pregnant unless it's Jesus' second coming.
Logan|18:43:00,02/02/03|<Logan> I ATE BUSH TOO!
Loony BoB|20:44:00,06/02/03|<Nait> You must be the luckies nation on earth. <Loony_BoB> I know <Loony_BoB> :D <Nait> After Finland, of course. <Loony_BoB> that's why it's such a nice place to leave
Linus|14:59:00,10/02/03|<Linus> Are you anywhere near France or Quebec? <Raistlin> Define "close" <Linus> In <Linus> And I never said close <Linus> **Punch** <Raistlin> You said "anywhere near" <Linus> But not "close" <Raistlin> Ok, define "near".:P <Raistlin> Near = close. <Linus> "Near" = within 10 miles <Raistlin> Nope. <Linus> "Near" = within 100 miles? <Raistlin> Nope. <Linus> "Near" = on the same hemisphere <Raistlin> Yes.  <Linus> Good, do my French homework
Elyse|23:07:00,13/02/03|<Umi_Butterfly> Guys! I don't have penis envy! I just want one!
DK|15:50:00,15/03/03|<Loony_BoB> EoFF works fine for me. Maybe it's because of my special relationship with Scottie. <Nicolas> They have that special, Love/Hate relationship. <Loki> Yeah. <Loki> BoB Loves, Scottie hates. <WarZidane> xD <Loony_BoB> :D <Yunalesca> very much so. <Loony_BoB> Scottie's so pretty. <Loony_BoB> I like to play with his hair while we lie in the flowers of love~~ <Loki> He's got one of those faces only a mother could love. <Loony_BoB> Lover, mother. It's all the same when I'm with Scottie. <Loony_BoB> ...oh my. <Loony_BoB> That came out wrong. 
Loony BoB|18:45:00,22/03/03|<Joaquin> *watches munky vid* I really made that? *_* <Loony_BoB> Yes. You are the source of today's cool. <Joaquin> xDDD If I ever get overly hyper again (probably still from the letter *_*) I'll make sure I have a camera and a stuffed toy around me and maybe something will happen *_*
Loony BoB|08:55:00,05/04/03|<Calliope> yeah, I guess it is..how long is she staying? <Loony_BoB> 7 days six nights <Calliope> ALMOST a harrison ford movie ;_; 
Calliope|10:28:00,05/04/03|<Calliope> spam spam the musical can <Loony_BoB> the more you eat, the more you...  <Loony_BoB> damn. 
Loony BoB|11:30:00,18/05/03|<Nait> "Mm, please, don't," Stalin whispered as Raistlin slid down her right-side strap. <Nait> "Don't worry, baby, your hubby won't be around here for hours... Mmmm." <Nait> They both fell down on the sitting-room couch, kissing passionately. He had his hands all over the place, when, suddenly, Stalin tensed, and stood up. <Nait> "What is it, baby?" Raistlin asked. <Nait> "I think I heard a car," she said nervously. <Nait> "Don't worry, it was probably nothing, come back here..." <Nait> Suddenly, the door was kicked open, and in the doorway stood an ominous figure, frothing, and waving a gun. <Nait> "Time to die, bitches!" Lana shouted and started firing the weapon randomly.
Joaquin|23:44:00,15/06/03|<Chaos> I posted pictures of me playing with me new toys on my LJ. :) <Joaquin> That almost sounds like a pr0n advert <Chaos>...click and find out... 
Joaquin|02:03:00,06/07/03|<Joaquin> Mandy: (01:26:04): I can sex her up, too. Mandy: (01:26:08): She'll love it. <Allyboo> ... <Joaquin> Mommy, no! *clings onto Mommy's leg* <Allyboo> ... *tempted* <Joaquin> Mommy, what's sex? <Allyboo> Something us grown-up people like to do sometimes because it's REALLY fun. <Joaquin> Can I have sex too? <Allyboo> Not till you're older, dear. <Joaquin> but my friend Daniel says he has had sex many times in both Scotland and Germany <Allyboo> Your friend Daniel is a slut, sweetie. 
m4tt|14:04:00,07/07/03|<branden> joel, what do u mena, I've never been in here b4? <Joel> He posts alot while drunk and he says some random and sometmes misspelled words and... B4? <Joel> what is this battleship?
Linus|05:09:00,04/08/03|<RSL> Wouldn't that be weird if you could mine penises? Like, you go to work, put on the hardhat, go in a cave, and start digging them up? That would be a weird job.
RSL|04:21:00,10/09/03|* Natorius has joined #eoff <Natorius> wait a sec <Natorius> were is XII out <Natorius> here is not out <RSL> English please? <Natorius> in new york XII didnt come out <Natorius> XII means 11 righ <Natorius> just making sure <Spiff> Wow. <RSL> Uh <Spiff> Do they have schools in new york? <Natorius> yes <Spiff> Certified ones? <RSL> Roman numerals are complicated. <Natorius> yes 
Spaceman Spiff|06:58:00,05/10/03|<Krel> Ahw uawa D FUNNWL  <Krel> ... <Krel> *She uses a funnel
Loony BoB|11:04:00,30/11/03|<Zack> I hope a really hot necrophiliac chic tries to do something to me when I die.
Loony BoB|11:04:00,30/11/03|<Sarah\Kami> No, no, please no. Daniel. Don't take away teh naked cuddles.
Shorty|07:15:00,01/12/03|<_> I'm naked. <Sarah\Kami> Laurens.  *cuddle* <Skwoo|AoE2> *loves them all* *cuddles* <3 <_> *cuddles back* *still naked* <_> Oh, wait. <Skwoo|AoE2> *throws a towel* <_> Crap. <Sarah\Kami> xDDDDDDDDDDD <Skwoo|AoE2> Put that on. >_o <_> *dies* <Skwoo|AoE2> Craptastic. <_> You both start with S and have the same length of nickname
Loony BoB|21:23:00,26/04/04|<Doomgaze> Yahoo! I Win! * Doomgaze has quit IRC (Ping timeout)
Loony BoB|00:12:00,21/12/04|<Del_Snizz> Has anyone ever told you how attractive your vomit is?
Loony BoB|22:14:00,30/12/04|<Loony_BoB> I can't even remember if I used loony_bob or not <Loony_BoB> *tries to log in or something* <Teek> WTF <Teek> My sister has "bi" for her orientation.  <Teek> o_O <Loony_BoB> Hey! I'm in! <Loony_BoB> Oh my. <Teek> *IGNORE* <Loony_BoB> .... <Loony_BoB> I mean I've logged in :(
o_O|10:28:00,13/04/05|* Joel was kicked by Proto (Chun-Li isn't your girlfriend.) * Joel has joined #eoff <Joel> Why don't we ask her * Joel is now known as Chunny * Chunny was kicked by Proto (Joel isn't your boyfriend.)
Levian|22:00:00,13/04/05|<Rye> I haven't seen my penis in two years :(
Loony BoB|16:37:00,19/08/05|<DK> I'M A ONE MAN WOMAN <DK> Er <DK> I'm a one man man
PiP|16:50:00,19/08/05|<ToD> Morons who get paided more than intelegent people get me off
Loony BoB|08:46:00,17/06/05|<Roo-ness> What is love? Baby don't hurt me <Roo-ness> DON'T HUT ME <Roo-ness> PLEASE RHtj
Loony BoB|10:18:00,20/12/08|<Levian> let's get drunk next august and just do it
rubah|19:07:00,23/07/09|<sk> I'm suck a blonde
Raistlin|17:26:00,15/09/12|<Shorty> my lips are good and you know it
Tigmafuzz|03:11:00,16/09/12|<Lockharted> I love farting at work. It's like it's so noisy nobody can hear it, and it's always so busy that even if it's a bit of a nasty one, nobody will suspect it was me. Ever.
Shorty|17:53:00,20/09/12|<Rantzien> I just tried to wipe an asterisk off my monitor 
Iceglow|22:45:00,20/09/12|<Lockharted> almost everyone who cuddles me is disgusted because I trout on them.
Tifa's Boobs|22:48:00,20/09/12|<Iceglow> it's only an inch lol
Lockharted|19:08:00,25/09/12|<Quin> Primarily, though I might do some kids on the side. 
Quin|21:33:00,26/09/12|<Locky> Nothing like a good hard one to make your day.
Rantzien|21:41:00,26/09/12|<@Shorty> this thing is huge, rob  <@Shorty> I'll share <3  <@Shorty> NO TOUCHING
Shorty|02:08:00,29/09/12|<Proto> will his blow hole be big enough for Rantz? 
Raistlin|23:51:00,09/10/12|<foa> Do or do not, there is no try?  <Raistlin> Fine next time I WILL slap her with my boner! Happy?  <foa> Yep. 
Loony BoB|09:56:00,10/10/12|<Lockharted> DAD I WOULDNT LIKE TO FUCK
Sugarlips|20:44:00,11/10/12|<VentusBrawler> @Roogle&Denmark: don't get all angry i'm asking about final fantasy on this chat. scroll up to the top of this page. look! it say eyes on final fantasy! this isn't a chat room. this is a room where people should solely talk about final fantasy. if you want to socialize, fine. just don't do it on a site where the topic is clearly final fantasy. go chat on icq or something.
Sugarlips|20:44:00,11/10/12|<Rantzien> Cause I'm a spanker I'm a banker I'm a midnight wanker
Rantzien|20:44:00,11/10/12|<Loony_BoB> I mean, I don't know if these cows or chickens or pigs ever got laid... <Sheetlebug> ...the chickens got laid
Sugarlips|20:44:00,11/10/12|<Denmark> i like sausage in general
Sugarlips|20:44:00,11/10/12|<Phil|Mobile> I'm going to grab you by the sideburns and ride you like a purebred Shetland. <Phil|Mobile> No homo
Sugarlips|20:44:00,11/10/12|<Thecloudyday89>  between marriage and children, sex is the bacon between two stale loaves of bread.
Rantzien|20:44:00,11/10/12|<Sam> I'm not shy around pig penises
Sugarlips|20:44:00,11/10/12|<Loony_BoB> I think my sister vacuumed it up.  I don't have Kalen's hair anymore. :(
Sugarlips|20:44:00,11/10/12|<Iceglow> so we can all blow the fuck out of one another
Sugarlips|20:44:00,11/10/12|<Jam> SHORTY HAS A THIRD NIPPLE :D <Shorty> apparently, I do xD <Jam> triple nipple cobb
Sugarlips|20:44:00,11/10/12|<Sam> I'm not sure about beef <Sam> But I'll hide some sausage
Sugarlips|20:44:00,11/10/12|<Rostum> Every time I always get excited and my hopes up, and they just face fuck me until I choke every time for the last decade.
Rantzien|20:44:00,11/10/12|<Rabbits> So Kali <Rabbits> How old is too old? <Kalilung> like five to seven years, nowadays
Sugarlips|20:44:00,11/10/12|<Rantzien> I need you in my room, Jiro.
Sugarlips|20:44:00,11/10/12|<Shorty> I just hate to shove you up in my tiny little bedroom sized hole for like, six days.
Sugarlips|20:44:00,11/10/12|<Thecloudyday89> give me the name of the gay porn in youtube
Sugarlips|20:44:00,11/10/12|<Jon> my mom totally lost it <Jon> she came into my room and said, "come." <Jon> and when i asked why <Jon> she said, "we're going on a journey" <Jon> and then she led me to the bathroom <Jon> and told me to be her eyes  <Jon> while she cleaned the tub
Sugarlips|20:44:00,11/10/12|<@mike> ah wuz jus heveen sum dots <@mike> wen da po-leece nockd on mai doh <@mike> sed we hev tu aveckuwate <@mike> and i jus tripped, i was like "PHWOH SHIT"
Sugarlips|20:44:00,11/10/12|<KentaRawr> I'm such an incestual player, Jiro.
Sugarlips|20:44:00,11/10/12|<@Rantzien> For the uninitiated, the rule being discussed is the one where you have to stick your hands into a teammate's pants and fondle their junk within 10 seconds after scoring, or the goal is void
Sugarlips|20:44:00,11/10/12|<Jenbien> I must use my face now to hold up my body
Loony BoB|22:25:00,11/10/12|<Rantzien> I'm saving myself for santa claus  <Loony_BoB> Santa already came ;)  <smittenkitten>  give it to her already  <Rantzien> he'll come again  <Phil|Mobile> xD  <Rantzien> with a full sack.
Loony BoB|22:43:00,11/10/12|* Lockharted slaps Loony_BoB around a bit with a large fishbot   * Phil|Mobile pisses on the floor  <Loony_BoB> D=!  <Loony_BoB> As I picked my head up again and gathered my senses, all I could see was a man urinating in front of me.  <Lockharted> what a disgusting man  <Phil|Mobile> You love it!  <Lockharted> I do love it Phil <3  <Lockharted> anything you do moves me <3  <Loony_BoB> x_x  <Loony_BoB> You really are from Newcastle  <Phil|Mobile> She's a keeper.
Loony BoB|22:47:00,11/10/12|<Loony_BoB> I'm sure there are many people here willing to urinate on the floor for a guy like you, pr00t.
Loony BoB|20:52:00,12/10/12|<Rantzien> No, I'm Korean, but I had a Hebrew private teacher, because my parents are fundamentalist Christians. <Roogle> Pontus Jebediah Kim
SnowCat|19:45:22,14/10/12|<Rantzien> let's do it like they do on the disney channel <mike> A rainbow surrounds two people and then shoots up into the sky, and shortly afterwards, a stork appears with a baby.
Squinchling|21:07:10,14/10/12|<Graunch> Grotch.
Fufu|21:27:42,14/10/12|<Graunch> Grunch.
Lockharted|20:57:55,19/10/12|<@Rantzien> She never thought of it, but in hindsight she may have climaxed
Dwayne Beefcheek|18:16:05,23/10/12|<+Futan> who's Kent? >_> <@Roogle> I'm so angry about his sideburns that I can't even think clearly <@Roogle> I have to go to the kitchen
mike|18:17:14,24/10/12|<WildRaubtier> he's just a poor thespian <Rantzien> No I think he's straight
mike|18:34:51,24/10/12|<@Rantzien> It was perfectly circular. <@Rantzien> Nice print... The hole in the middle juuuust the right size. <mike> wafer thin <mike> satisfyingly reflective <@Rantzien> I give it 9 floppies out of 10. <@Rantzien> Would have been a 10 if it slided a little smoother against my skin.
Gerald_Bodge|12:03:37,25/10/12|<@Pike> I'm not a geek or nerd, I've crossed over into the realm of being a female neckbeard
Jiro|21:59:26,25/10/12|<@Jiro You are heathens! YOU ARE LIKE PG NOW, HOW DOES THAT MAKE YOU FEEL? <Locky> aroused >:3 <@Rantzien> ^
Rantzien|07:22:54,26/10/12|<@Rantzien> fucking netflix, go suck my flex nuts * Luckytart licks lips
Rantzien|07:33:34,26/10/12|<Pete_Cabbage> No quotes containing Pete_Cabbage
Fufu|23:20:36,26/10/12|<Phil> i think my next poop flight to shitty poop land is crappily boarding like the poop ass crap butt that it is
Rantzien|04:31:13,27/10/12|<Parker> I am a man of my own butt
Locky|07:04:28,27/10/12| <Parker> i want a friction rash when i spank an ass
Futan|14:35:04,27/10/12|<@GoBo> Probably has something to do with BoB's crazy shenanigans
Futan|14:37:45,27/10/12|<Pete_Cabbage> Quote number 754: <Pete_Cabbage> No quotes containing Pete_Cabbage (added by Rantzien at 26/10/12 on 07:33:34)
GoBo|14:37:48,27/10/12|Lone: forever a lone
SharksonJDogg|14:48:49,27/10/12|hito
shion|14:49:58,27/10/12|<Nicolas> Also, looks like Eric went to his hole.
mike|16:08:25,27/10/12|<shion> I should go to bed soon <shion> so Im rested for my morning rape
Jiro|21:38:19,27/10/12|<@Rantzien> I just had a good hearty maori laugh
Rantzien|04:13:09,28/10/12|<Cuchulainn> :3
Rantzien|05:03:12,28/10/12|<Phil|Mobile> My butthole will be like "noooooo" and I'll be like "YOU, BOY WITH THE PIMPLES, MELT MORE CHEDDAR!!!!"
Rantzien|07:03:34,28/10/12|<Locky> No no, no raping. <Locky> It's better than that <@Shorty> speaking of, where's rob :(
Futan|10:48:27,28/10/12|<Crono> there's a ps3 emulator out for android and iphone?
Timothy Lettuceskin|19:06:57,29/10/12|<@Araciel> do you wanna drill a hole through things with your dick
Rantzien|21:58:53,29/10/12|<Vaern> Brb, I hear beeping.  That means it's time for me to be an alarm clock. * Vaern grabs the cat off of his bed and runs upstairs.
Fufu|14:17:59,30/10/12|<mike> Sarah Handré Perssimon Waldock Truver Beverlegs Cobb
mike|14:30:01,30/10/12|<Roogle> I'm afraid of land mollusks <Roogle> When I was younger I used to freeze up and stand on one leg like a flamingo <Roogle> if I saw one
Jiro|20:11:14,02/11/12|<WildRaubtier> when I was about 6, I had one of those matchbox car carry cases, you know, the ones that were compartmentalised  <WildRaubtier> and I kept it next to the toilet and everytime i did a poo I'd fish part of it out, wrap it in toilet paper, and put the wrapped up poo in one of the compartments
Jiro|10:38:32,06/11/12|<Proto> Sit back, relax, enjoy some nice wine * Proto snaps fingers <Proto> It is now raining outside. The raindrop drums down into a relaxing rhythmic beat as the fire cackles <Proto> What's this, It's now tickets to that Distant Worlds Symphony you always wanted to go. <Proto> I'm on a horse.
Fufurella|22:43:32,08/11/12|<Jiro> Princess Fufurella III, Duchess of Crabbattle, Lady of the Dots, and Patron to the Great Nek Minit Empire.
Fufurella|22:49:04,08/11/12|<Jiro> Dude what the hell did you give ben a big tool for he broke your roof <@Fufurella> Milkdud[e]* <Jiro> So totally grotion <@Fufurella> Totally <@Fufurella> It's all about grotion's milkdud <Jiro> it's like the spirts of terra are here helping me grotion my milkdud <@Fufurella> Chapter 1: how to grotion your milkdud
Fufurella|22:58:51,08/11/12|<Jiro> Milkdud von Lutefisk IV of Grotion, Duke of Plarps
Fufu|22:39:14,09/11/12|<Lockharted> there's a guy with a mohawk on my couch <Lockharted> he's also left an offensive poo <Iceglow> lmao how the fuck does it always come back to poo with you girl
Fufu|23:36:43,09/11/12|<@Fufu> Pontilus <@Fufu> Har du grotionerat din mjölkdudd idag? * @Rantzien kappsäckar
Fufu|23:39:52,09/11/12|<Justy> i am growing more and more sexually frustrated living here <Justy> the want-to-touch population is omg <@Fufu> elaborate please <Justy> so many things i would do to these asian boys <Justy> I just <Justy> want to corrupt someone
Fufu|23:40:57,09/11/12|<Justy> i am growing more and more sexually frustrated living here <Justy> the want-to-touch population is omg <@Fufu> elaborate please <Justy> i am catching yellow fever <Justy> so many things i would do to these asian boys <Justy> I just <Justy> want to corrupt someone
mike|00:01:03,10/11/12|<@Jiro> yeah everybody needs love <@Rantzien> not me <@Jiro> especially you <@Rantzien> I am a rock <@Rantzien> I am an iiiiiiisland <Justy> Im a volcano <@Rantzien> hot <@Rantzien> you can erupt on me any day <@Jiro> He's going to fill you with his red hot magma <@Rantzien> but only if you lava me :/
Jiro|00:01:24,12/11/12|<@Rantzien> Right now I'm busy drinking hangover coffee and eating my big brown balls
Loony_BoB|08:45:04,12/11/12|<Rantzien> I hate it when I hang out with MC Hammer & he doesn't let me touch anything
Rantzien|06:58:01,13/11/12|<Proto> I had five guys a couple days ago. :>
Phil|Mobile|06:59:16,13/11/12|<Locky> I need a good filling
Rantzien|09:11:44,13/11/12|<Locky> I GOT SO ANGRY <Locky> I FARTED <Locky> LMAO
Jiro|13:34:40,14/11/12|<Jowy> maybe whipping out my balls in psychology class and showing them to john <Jowy> to prove there was no pubic lice <Jowy> was my undoing
Jiro|14:10:32,14/11/12|<Jowy> that was in 2008 ish <Proto> This is a flashback <Futan> lol <pitye> haha <@Roogle> haha <Futan> haha <Jowy> haha <@Jiro> haha <Proto> haha <Jen> haha? <foa> what happened in 2008? <Futan> aaaaand its dead
Jiro|14:14:28,14/11/12|<foa> When I was in my first year in college <foa> I went out into one of the common areas <foa> And this guy was out there <foa> and he had one. <foa> And he said "Hey.  Hey would you like to have an orgasm." <foa> And I said "Nope." and went back to my room.
Jiro|14:36:14,14/11/12|<Phil> i will pry open her lips with salad tongs if need be
Jiro|14:02:48,15/11/12| <Futan> man it was hard as balls keepin track o that poo. lol
Jiro|10:43:48,16/11/12| <Ready-Salted> A midlander that likes to get raped by London rental prices... <Iceglow> lmao lived in london all my life even if my family are all from the Black Country <Ready-Salted> Racist bastard. IT''S CALLED AFRICA!!!!!
Jiro|23:03:56,16/11/12|<Parker> im wet and need to make my hair more socially acceptable <Parker> im moist, dak
Jiro|23:05:35,16/11/12|<Parker> im wet and need to make my hair more socially acceptable <Parker> im moist, dak
Lockharted|00:21:42,17/11/12|<balzac> my hands slide up from your chest to stroke the nape of your neck, they make their way towards your face, I gently cup your cheeks. I twist your head and snap your neck because I cannot stand yo
Fufu|19:04:37,21/11/12|<Kalilung> raaantz <@Rantzien> Cirs :D <@Rantzien> er <@Rantzien> *Cris <@Rantzien> Too much blood in my caffeine stream <Phil Kirkage> your eyes are getting ahead of your arse there, pontus.
Fufu|17:32:46,22/11/12|* @Roogle just does everyone <Araciel> Do everyone <Araciel> Roogle style
Lockharted|05:17:02,23/11/12|<Parker> locky travels from room to room on her office chair <Parker> powered by her farts
Futan|09:48:01,23/11/12|<innes> >that awkward moment a girl asks you to dance but you remember you are white
mike|21:30:46,23/11/12|<Rantzien> argh I don't think my skin fits me right today * Rantzien tears it off
Futan|13:08:28,24/11/12|<Cookie> innes - i suck ur dads dick
innes|13:37:54,25/11/12|<Cookie> I love the feel of balls in my mouth.
innes|13:38:19,25/11/12|<Cookie> I love the feel of balls in my mouth. My nickname in the club is "Mr. Bucket".
mike|12:44:53,28/11/12|<Shiny> well jiro, i shat myself
Jowy|13:24:29,28/11/12|<Cookie> Are there any Irish women <Cuchulainn> There are indeed cookie but we dont let them out of the caves
The_Man|09:28:53,06/01/13|[17:24] <Thecloudyday89> But parker you a nice guy i don't want make you gay .
Innes|09:38:34,06/01/13|<parker> i can't wait to be brutally raped in her next yaoi
Loony_BoB|20:11:04,06/01/13|* Loony_BoB high five Shorty [15:07] * Shorty fives [15:07] <nico[sleep]> True. Sarah can't really HIGH five anybody.
Jake|08:47:08,07/01/13|<Thecloudyday89> How about to to sand me yaoi pictures  Araciel ? <Thecloudyday89> come Araciel <Thecloudyday89> sand it for me Araciel
foa|01:59:50,13/01/13|[09:52:08] <Melissaur> Anya
foa|02:00:27,13/01/13|[09:52:08] <Melissaur> Anya [09:52:25] <Spooniest> I see you've already got her into topless photography
Pike|07:10:42,13/01/13|<parker> thats a fucking hilarious penis
Serious|16:51:16,13/01/13|<Sirius> Kent looks like an Orangutan protecting a beautiful child.
Leon S Kennedy|11:28:29,15/01/13|<Proto> hahaha, in this drawception game i started, Rantz turned into Chuck Norris
Crono|14:24:06,15/01/13|<Jowy> shit's hard.
Lockharted|23:41:49,15/01/13|<Phil|Mobile> Okay, all porked out >_<
Rantzien|05:25:53,18/01/13|<Araciel> you sexed your father? <@Shorty> yes please omg!
